"Date"	"Time"	"Temp"
"08/11/18"	NA	"03:42:53 AM"
"08/11/18"	NA	"04:42:53 AM"
"08/11/18"	NA	"05:42:53 AM"
"08/11/18"	NA	"06:42:53 AM"
"08/11/18"	NA	"07:42:53 AM"
"08/11/18"	NA	"08:42:53 AM"
"08/11/18"	NA	"09:42:53 AM"
"08/11/18"	NA	"10:42:53 AM"
"08/11/18"	NA	"11:42:53 AM"
"08/11/18"	NA	"12:42:53 PM"
"08/11/18"	NA	"01:42:53 PM"
"08/11/18"	NA	"02:42:53 PM"
"08/11/18"	NA	"03:42:53 PM"
"08/11/18"	NA	"04:42:53 PM"
"08/11/18"	NA	"05:42:53 PM"
"08/11/18"	NA	"06:42:53 PM"
"08/11/18"	NA	"07:42:53 PM"
"08/11/18"	NA	"08:42:53 PM"
"08/11/18"	NA	"09:42:53 PM"
"08/11/18"	NA	"10:42:53 PM"
"08/11/18"	NA	"11:42:53 PM"
"08/12/18"	NA	"12:42:53 AM"
"08/12/18"	NA	"01:42:53 AM"
"08/12/18"	NA	"02:42:53 AM"
"08/12/18"	NA	"03:42:53 AM"
"08/12/18"	NA	"04:42:53 AM"
"08/12/18"	NA	"05:42:53 AM"
"08/12/18"	NA	"06:42:53 AM"
"08/12/18"	NA	"07:42:53 AM"
"08/12/18"	NA	"08:42:53 AM"
"08/12/18"	NA	"09:42:53 AM"
"08/12/18"	NA	"10:42:53 AM"
"08/12/18"	NA	"11:42:53 AM"
"08/12/18"	NA	"12:42:53 PM"
"08/12/18"	NA	"01:42:53 PM"
"08/12/18"	NA	"02:42:53 PM"
"08/12/18"	NA	"03:42:53 PM"
"08/12/18"	NA	"04:42:53 PM"
"08/12/18"	NA	"05:42:53 PM"
"08/12/18"	NA	"06:42:53 PM"
"08/12/18"	NA	"07:42:53 PM"
"08/12/18"	NA	"08:42:53 PM"
"08/12/18"	NA	"09:42:53 PM"
"08/12/18"	NA	"10:42:53 PM"
"08/12/18"	NA	"11:42:53 PM"
"08/13/18"	NA	"12:42:53 AM"
"08/13/18"	NA	"01:42:53 AM"
"08/13/18"	NA	"02:42:53 AM"
"08/13/18"	NA	"03:42:53 AM"
"08/13/18"	NA	"04:42:53 AM"
"08/13/18"	NA	"05:42:53 AM"
"08/13/18"	NA	"06:42:53 AM"
"08/13/18"	NA	"07:42:53 AM"
"08/13/18"	NA	"08:42:53 AM"
"08/13/18"	NA	"09:42:53 AM"
"08/13/18"	NA	"10:42:53 AM"
"08/13/18"	NA	"11:42:53 AM"
"08/13/18"	NA	"12:42:53 PM"
"08/13/18"	NA	"01:42:53 PM"
"08/13/18"	NA	"02:42:53 PM"
"08/13/18"	NA	"03:42:53 PM"
"08/13/18"	NA	"04:42:53 PM"
"08/13/18"	NA	"05:42:53 PM"
"08/13/18"	NA	"06:42:53 PM"
"08/13/18"	NA	"07:42:53 PM"
"08/13/18"	NA	"08:42:53 PM"
"08/13/18"	NA	"09:42:53 PM"
"08/13/18"	NA	"10:42:53 PM"
"08/13/18"	NA	"11:42:53 PM"
"08/14/18"	NA	"12:42:53 AM"
"08/14/18"	NA	"01:42:53 AM"
"08/14/18"	NA	"02:42:53 AM"
"08/14/18"	NA	"03:42:53 AM"
"08/14/18"	NA	"04:42:53 AM"
"08/14/18"	NA	"05:42:53 AM"
"08/14/18"	NA	"06:42:53 AM"
"08/14/18"	NA	"07:42:53 AM"
"08/14/18"	NA	"08:42:53 AM"
"08/14/18"	NA	"09:42:53 AM"
"08/14/18"	NA	"10:42:53 AM"
"08/14/18"	NA	"11:42:53 AM"
"08/14/18"	NA	"12:42:53 PM"
