Date	Time	Temperature	(*C)
9/5/2008	15:21	6.28
9/5/2008	15:21	6.28
9/5/2008	15:21	6.28
9/5/2008	15:21	6.28
9/5/2008	15:21	6.28
9/5/2008	15:21	6.28
9/5/2008	15:22	6.28
9/5/2008	15:22	6.28
9/5/2008	15:22	6.28
9/5/2008	15:22	6.28
9/5/2008	15:22	6.28
9/5/2008	15:22	6.28
9/5/2008	15:23	6.28
9/5/2008	15:23	6.28
9/5/2008	15:23	6.28
9/5/2008	15:23	6.28
9/5/2008	15:23	6.28
9/5/2008	15:23	6.28
9/5/2008	15:24	6.28
9/5/2008	15:24	6.28
9/5/2008	15:24	6.28
9/5/2008	15:24	6.28
9/5/2008	15:24	6.28
9/5/2008	15:24	6.28
9/5/2008	15:25	6.28
9/5/2008	15:25	6.28
9/5/2008	15:25	6.28
9/5/2008	15:25	6.28
9/5/2008	15:25	6.28
9/5/2008	15:25	6.28
9/5/2008	15:26	6.28
9/5/2008	15:26	6.28
9/5/2008	15:26	6.28
9/5/2008	15:26	6.28
9/5/2008	15:26	6.28
9/5/2008	15:26	6.28
9/5/2008	15:27	6.28
9/5/2008	15:27	6.28
9/5/2008	15:27	6.28
9/5/2008	15:27	6.28
9/5/2008	15:27	6.28
9/5/2008	15:27	6.28
9/5/2008	15:28	6.28
9/5/2008	15:28	6.28
9/5/2008	15:28	6.28
9/5/2008	15:28	6.28
9/5/2008	15:28	6.28
9/5/2008	15:28	6.28
9/5/2008	15:29	6.28
9/5/2008	15:29	6.28
9/5/2008	15:29	6.28
9/5/2008	15:29	6.28
9/5/2008	15:29	6.28
9/5/2008	15:29	6.28
9/5/2008	15:30	6.28
9/5/2008	15:30	6.28
9/5/2008	15:30	6.28
9/5/2008	15:30	6.28
9/5/2008	15:30	6.28
9/5/2008	15:30	6.28
9/5/2008	15:31	6.28
9/5/2008	15:31	6.28
9/5/2008	15:31	6.28
9/5/2008	15:31	6.28
9/5/2008	15:31	6.28
9/5/2008	15:31	6.28
9/5/2008	15:32	6.28
9/5/2008	15:32	6.28
9/5/2008	15:32	6.28
9/5/2008	15:32	6.28
9/5/2008	15:32	6.28
9/5/2008	15:32	6.28
9/5/2008	15:33	6.28
9/5/2008	15:33	6.28
9/5/2008	15:33	6.28
9/5/2008	15:33	6.28
9/5/2008	15:33	6.28
9/5/2008	15:33	6.28
9/5/2008	15:34	6.28
9/5/2008	15:34	6.28
9/5/2008	15:34	6.28
9/5/2008	15:34	6.28
9/5/2008	15:34	6.28
9/5/2008	15:34	6.28
9/5/2008	15:35	6.28
9/5/2008	15:35	6.28
9/5/2008	15:35	6.28
9/5/2008	15:35	6.28
9/5/2008	15:35	6.28
9/5/2008	15:35	6.28
9/5/2008	15:36	6.28
9/5/2008	15:36	6.28
9/5/2008	15:36	6.28
9/5/2008	15:36	6.28
9/5/2008	15:36	6.28
9/5/2008	15:36	6.28
9/5/2008	15:37	6.28
9/5/2008	15:37	6.28
9/5/2008	15:37	6.28
9/5/2008	15:37	6.28
9/5/2008	15:37	6.28
9/5/2008	15:37	6.28
9/5/2008	15:38	6.28
9/5/2008	15:38	6.28
9/5/2008	15:38	6.28
9/5/2008	15:38	6.28
9/5/2008	15:38	6.28
9/5/2008	15:38	6.28
9/5/2008	15:39	6.28
9/5/2008	15:39	6.28
9/5/2008	15:39	6.28
9/5/2008	15:39	6.28
9/5/2008	15:39	6.28
9/5/2008	15:39	6.28
9/5/2008	15:40	6.28
9/5/2008	15:40	6.28
9/5/2008	15:40	6.28
9/5/2008	15:40	6.28
9/5/2008	15:40	6.28
9/5/2008	15:40	6.28
9/5/2008	15:41	6.28
9/5/2008	15:41	6.28
9/5/2008	15:41	6.28
9/5/2008	15:41	6.28
9/5/2008	15:41	6.28
9/5/2008	15:41	6.28
9/5/2008	15:42	6.28
9/5/2008	15:42	6.28
9/5/2008	15:42	6.28
9/5/2008	15:42	6.28
9/5/2008	15:42	6.28
9/5/2008	15:42	6.28
9/5/2008	15:43	6.28
9/5/2008	15:43	6.28
9/5/2008	15:43	6.28
9/5/2008	15:43	6.28
9/5/2008	15:43	6.28
9/5/2008	15:43	6.28
9/5/2008	15:44	6.28
9/5/2008	15:44	6.28
9/5/2008	15:44	6.28
9/5/2008	15:44	6.28
9/5/2008	15:44	6.28
9/5/2008	15:44	6.28
9/5/2008	15:45	6.28
9/5/2008	15:45	6.28
9/5/2008	15:45	6.28
9/5/2008	15:45	6.28
9/5/2008	15:45	6.28
9/5/2008	15:45	6.28
9/5/2008	15:46	6.28
9/5/2008	15:46	6.28
9/5/2008	15:46	6.28
9/5/2008	15:46	6.28
9/5/2008	15:46	6.28
9/5/2008	15:46	6.28
9/5/2008	15:47	6.28
9/5/2008	15:47	6.28
9/5/2008	15:47	6.28
9/5/2008	15:47	6.28
9/5/2008	15:47	6.28
9/5/2008	15:47	6.28
9/5/2008	15:48	6.28
9/5/2008	15:48	6.28
9/5/2008	15:48	6.28
9/5/2008	15:48	6.28
9/5/2008	15:48	6.28
9/5/2008	15:48	6.28
9/5/2008	15:49	6.28
9/5/2008	15:49	6.28
9/5/2008	15:49	6.28
9/5/2008	15:49	6.28
9/5/2008	15:49	6.28
9/5/2008	15:49	6.28
9/5/2008	15:50	6.28
9/5/2008	15:50	6.28
9/5/2008	15:50	6.28
9/5/2008	15:50	6.28
9/5/2008	15:50	6.28
9/5/2008	15:50	6.28
9/5/2008	15:51	6.28
9/5/2008	15:51	6.28
9/5/2008	15:51	6.28
9/5/2008	15:51	6.28
9/5/2008	15:51	6.28
9/5/2008	15:51	6.28
9/5/2008	15:52	6.28
9/5/2008	15:52	6.28
9/5/2008	15:52	6.28
9/5/2008	15:52	6.28
9/5/2008	15:52	6.28
9/5/2008	15:52	6.28
9/5/2008	15:53	6.28
9/5/2008	15:53	6.28
9/5/2008	15:53	6.28
9/5/2008	15:53	6.28
9/5/2008	15:53	6.28
9/5/2008	15:53	6.28
9/5/2008	15:54	6.28
9/5/2008	15:54	6.28
9/5/2008	15:54	6.28
9/5/2008	15:54	6.28
9/5/2008	15:54	6.28
9/5/2008	15:54	6.28
9/5/2008	15:55	6.28
9/5/2008	15:55	6.28
9/5/2008	15:55	6.28
9/5/2008	15:55	6.28
9/5/2008	15:55	6.28
9/5/2008	15:55	6.28
9/5/2008	15:56	6.28
9/5/2008	15:56	6.28
9/5/2008	15:56	6.28
9/5/2008	15:56	6.28
9/5/2008	15:56	6.28
9/5/2008	15:56	6.28
9/5/2008	15:57	6.28
9/5/2008	15:57	6.28
9/5/2008	15:57	6.28
9/5/2008	15:57	6.28
9/5/2008	15:57	6.28
9/5/2008	15:57	6.28
9/5/2008	15:58	6.28
9/5/2008	15:58	6.28
9/5/2008	15:58	6.28
9/5/2008	15:58	6.28
9/5/2008	15:58	6.28
9/5/2008	15:58	6.28
9/5/2008	15:59	6.28
9/5/2008	15:59	6.28
9/5/2008	15:59	6.28
9/5/2008	15:59	6.28
9/5/2008	15:59	6.28
9/5/2008	15:59	6.28
9/5/2008	16:00	6.28
9/5/2008	16:00	6.28
9/5/2008	16:00	6.28
9/5/2008	16:00	6.28
9/5/2008	16:00	6.28
9/5/2008	16:00	6.28
9/5/2008	16:01	6.28
9/5/2008	16:01	6.28
9/5/2008	16:01	6.28
9/5/2008	16:01	6.28
9/5/2008	16:01	6.28
9/5/2008	16:01	6.28
9/5/2008	16:02	6.28
9/5/2008	16:02	6.28
9/5/2008	16:02	6.28
9/5/2008	16:02	6.28
9/5/2008	16:02	6.28
9/5/2008	16:02	6.28
9/5/2008	16:03	6.28
9/5/2008	16:03	6.28
9/5/2008	16:03	6.28
9/5/2008	16:03	6.28
9/5/2008	16:03	6.28
9/5/2008	16:03	6.28
9/5/2008	16:04	6.28
9/5/2008	16:04	6.28
9/5/2008	16:04	6.28
9/5/2008	16:04	6.28
9/5/2008	16:04	6.28
9/5/2008	16:04	6.28
9/5/2008	16:05	6.28
9/5/2008	16:05	6.28
9/5/2008	16:05	6.28
9/5/2008	16:05	6.28
9/5/2008	16:05	6.28
9/5/2008	16:05	6.28
9/5/2008	16:06	6.28
9/5/2008	16:06	6.44
9/5/2008	16:06	6.44
9/5/2008	16:06	6.44
9/5/2008	16:06	6.44
9/5/2008	16:06	6.44
9/5/2008	16:07	6.44
9/5/2008	16:07	6.44
9/5/2008	16:07	6.44
9/5/2008	16:07	6.44
9/5/2008	16:07	6.44
9/5/2008	16:07	6.44
9/5/2008	16:08	6.44
9/5/2008	16:08	6.44
9/5/2008	16:08	6.44
9/5/2008	16:08	6.44
9/5/2008	16:08	6.44
9/5/2008	16:08	6.44
9/5/2008	16:09	6.44
9/5/2008	16:09	6.44
9/5/2008	16:09	6.44
9/5/2008	16:09	6.44
9/5/2008	16:09	6.44
9/5/2008	16:09	6.44
9/5/2008	16:10	6.44
9/5/2008	16:10	6.44
9/5/2008	16:10	6.44
9/5/2008	16:10	6.44
9/5/2008	16:10	6.44
9/5/2008	16:10	6.44
9/5/2008	16:11	6.44
9/5/2008	16:11	6.44
9/5/2008	16:11	6.44
9/5/2008	16:11	6.44
9/5/2008	16:11	6.44
9/5/2008	16:11	6.44
9/5/2008	16:12	6.44
9/5/2008	16:12	6.44
9/5/2008	16:12	6.44
9/5/2008	16:12	6.44
9/5/2008	16:12	6.44
9/5/2008	16:12	6.44
9/5/2008	16:13	6.44
9/5/2008	16:13	6.44
9/5/2008	16:13	6.44
9/5/2008	16:13	6.44
9/5/2008	16:13	6.44
9/5/2008	16:13	6.44
9/5/2008	16:14	6.44
9/5/2008	16:14	6.44
9/5/2008	16:14	6.44
9/5/2008	16:14	6.44
9/5/2008	16:14	6.44
9/5/2008	16:14	6.44
9/5/2008	16:15	6.44
9/5/2008	16:15	6.28
9/5/2008	16:15	6.28
9/5/2008	16:15	6.28
9/5/2008	16:15	6.28
9/5/2008	16:15	6.28
9/5/2008	16:16	6.28
9/5/2008	16:16	6.28
9/5/2008	16:16	6.28
9/5/2008	16:16	6.28
9/5/2008	16:16	6.28
9/5/2008	16:16	6.28
9/5/2008	16:17	6.28
9/5/2008	16:17	6.28
9/5/2008	16:17	6.28
9/5/2008	16:17	6.28
9/5/2008	16:17	6.44
9/5/2008	16:17	6.44
9/5/2008	16:18	6.44
9/5/2008	16:18	6.44
9/5/2008	16:18	6.44
9/5/2008	16:18	6.44
9/5/2008	16:18	6.44
9/5/2008	16:18	6.44
9/5/2008	16:19	6.44
9/5/2008	16:19	6.44
9/5/2008	16:19	6.44
9/5/2008	16:19	6.44
9/5/2008	16:19	6.44
9/5/2008	16:19	6.44
9/5/2008	16:20	6.44
9/5/2008	16:20	6.44
9/5/2008	16:20	6.44
9/5/2008	16:20	6.44
9/5/2008	16:20	6.44
9/5/2008	16:20	6.44
9/5/2008	16:21	6.44
9/5/2008	16:21	6.44
9/5/2008	16:21	6.44
9/5/2008	16:21	6.44
9/5/2008	16:21	6.44
9/5/2008	16:21	6.44
9/5/2008	16:22	6.44
9/5/2008	16:22	6.44
9/5/2008	16:22	6.44
9/5/2008	16:22	6.44
9/5/2008	16:22	6.44
9/5/2008	16:22	6.44
9/5/2008	16:23	6.44
9/5/2008	16:23	6.44
9/5/2008	16:23	6.44
9/5/2008	16:23	6.44
9/5/2008	16:23	6.44
9/5/2008	16:23	6.44
9/5/2008	16:24	6.44
9/5/2008	16:24	6.44
9/5/2008	16:24	6.44
9/5/2008	16:24	6.44
9/5/2008	16:24	6.44
9/5/2008	16:24	6.44
9/5/2008	16:25	6.44
9/5/2008	16:25	6.44
9/5/2008	16:25	6.44
9/5/2008	16:25	6.44
9/5/2008	16:25	6.44
9/5/2008	16:25	6.44
9/5/2008	16:26	6.44
9/5/2008	16:26	6.44
9/5/2008	16:26	6.44
9/5/2008	16:26	6.44
9/5/2008	16:26	6.44
9/5/2008	16:26	6.44
9/5/2008	16:27	6.44
9/5/2008	16:27	6.44
9/5/2008	16:27	6.44
9/5/2008	16:27	6.44
9/5/2008	16:27	6.44
9/5/2008	16:27	6.44
9/5/2008	16:28	6.44
9/5/2008	16:28	6.44
9/5/2008	16:28	6.44
9/5/2008	16:28	6.44
9/5/2008	16:28	6.44
9/5/2008	16:28	6.44
9/5/2008	16:29	6.44
9/5/2008	16:29	6.44
9/5/2008	16:29	6.44
9/5/2008	16:29	6.44
9/5/2008	16:29	6.44
9/5/2008	16:29	6.44
9/5/2008	16:30	6.44
9/5/2008	16:30	6.44
9/5/2008	16:30	6.44
9/5/2008	16:30	6.44
9/5/2008	16:30	6.44
9/5/2008	16:30	6.44
9/5/2008	16:31	6.44
9/5/2008	16:31	6.44
9/5/2008	16:31	6.44
9/5/2008	16:31	6.44
9/5/2008	16:31	6.44
9/5/2008	16:31	6.44
9/5/2008	16:32	6.44
9/5/2008	16:32	6.44
9/5/2008	16:32	6.44
9/5/2008	16:32	6.44
9/5/2008	16:32	6.44
9/5/2008	16:32	6.44
9/5/2008	16:33	6.44
9/5/2008	16:33	6.44
9/5/2008	16:33	6.44
9/5/2008	16:33	6.44
9/5/2008	16:33	6.44
9/5/2008	16:33	6.44
9/5/2008	16:34	6.44
9/5/2008	16:34	6.44
9/5/2008	16:34	6.44
9/5/2008	16:34	6.44
9/5/2008	16:34	6.44
9/5/2008	16:34	6.44
9/5/2008	16:35	6.44
9/5/2008	16:35	6.44
9/5/2008	16:35	6.44
9/5/2008	16:35	6.44
9/5/2008	16:35	6.44
9/5/2008	16:35	6.44
9/5/2008	16:36	6.44
9/5/2008	16:36	6.44
9/5/2008	16:36	6.44
9/5/2008	16:36	6.44
9/5/2008	16:36	6.44
9/5/2008	16:36	6.44
9/5/2008	16:37	6.44
9/5/2008	16:37	6.44
9/5/2008	16:37	6.44
9/5/2008	16:37	6.44
9/5/2008	16:37	6.44
9/5/2008	16:37	6.44
9/5/2008	16:38	6.44
9/5/2008	16:38	6.44
9/5/2008	16:38	6.44
9/5/2008	16:38	6.44
9/5/2008	16:38	6.44
9/5/2008	16:38	6.44
9/5/2008	16:39	6.44
9/5/2008	16:39	6.44
9/5/2008	16:39	6.44
9/5/2008	16:39	6.44
9/5/2008	16:39	6.44
9/5/2008	16:39	6.44
9/5/2008	16:40	6.44
9/5/2008	16:40	6.44
9/5/2008	16:40	6.44
9/5/2008	16:40	6.44
9/5/2008	16:40	6.44
9/5/2008	16:40	6.44
9/5/2008	16:41	6.44
9/5/2008	16:41	6.44
9/5/2008	16:41	6.44
9/5/2008	16:41	6.44
9/5/2008	16:41	6.44
9/5/2008	16:41	6.44
9/5/2008	16:42	6.44
9/5/2008	16:42	6.44
9/5/2008	16:42	6.44
9/5/2008	16:42	6.44
9/5/2008	16:42	6.44
9/5/2008	16:42	6.44
9/5/2008	16:43	6.44
9/5/2008	16:43	6.44
9/5/2008	16:43	6.44
9/5/2008	16:43	6.44
9/5/2008	16:43	6.44
9/5/2008	16:43	6.44
9/5/2008	16:44	6.44
9/5/2008	16:44	6.44
9/5/2008	16:44	6.44
9/5/2008	16:44	6.44
9/5/2008	16:44	6.44
9/5/2008	16:44	6.44
9/5/2008	16:45	6.44
9/5/2008	16:45	6.44
9/5/2008	16:45	6.44
9/5/2008	16:45	6.44
9/5/2008	16:45	6.44
9/5/2008	16:45	6.44
9/5/2008	16:46	6.44
9/5/2008	16:46	6.44
9/5/2008	16:46	6.44
9/5/2008	16:46	6.44
9/5/2008	16:46	6.44
9/5/2008	16:46	6.44
9/5/2008	16:47	6.44
9/5/2008	16:47	6.44
9/5/2008	16:47	6.44
9/5/2008	16:47	6.44
9/5/2008	16:47	6.44
9/5/2008	16:47	6.44
9/5/2008	16:48	6.44
9/5/2008	16:48	6.44
9/5/2008	16:48	6.44
9/5/2008	16:48	6.44
9/5/2008	16:48	6.44
9/5/2008	16:48	6.44
9/5/2008	16:49	6.44
9/5/2008	16:49	6.44
9/5/2008	16:49	6.44
9/5/2008	16:49	6.44
9/5/2008	16:49	6.44
9/5/2008	16:49	6.44
9/5/2008	16:50	6.44
9/5/2008	16:50	6.44
9/5/2008	16:50	6.44
9/5/2008	16:50	6.44
9/5/2008	16:50	6.44
9/5/2008	16:50	6.44
9/5/2008	16:51	6.44
9/5/2008	16:51	6.44
9/5/2008	16:51	6.44
9/5/2008	16:51	6.44
9/5/2008	16:51	6.44
9/5/2008	16:51	6.44
9/5/2008	16:52	6.44
9/5/2008	16:52	6.44
9/5/2008	16:52	6.44
9/5/2008	16:52	6.44
9/5/2008	16:52	6.44
9/5/2008	16:52	6.44
9/5/2008	16:53	6.44
9/5/2008	16:53	6.44
9/5/2008	16:53	6.44
9/5/2008	16:53	6.44
9/5/2008	16:53	6.44
9/5/2008	16:53	6.44
9/5/2008	16:54	6.44
9/5/2008	16:54	6.44
9/5/2008	16:54	6.44
9/5/2008	16:54	6.44
9/5/2008	16:54	6.44
9/5/2008	16:54	6.44
9/5/2008	16:55	6.44
9/5/2008	16:55	6.44
9/5/2008	16:55	6.44
9/5/2008	16:55	6.44
9/5/2008	16:55	6.44
9/5/2008	16:55	6.44
9/5/2008	16:56	6.44
9/5/2008	16:56	6.44
9/5/2008	16:56	6.44
9/5/2008	16:56	6.44
9/5/2008	16:56	6.44
9/5/2008	16:56	6.44
9/5/2008	16:57	6.44
9/5/2008	16:57	6.44
9/5/2008	16:57	6.44
9/5/2008	16:57	6.44
9/5/2008	16:57	6.44
9/5/2008	16:57	6.44
9/5/2008	16:58	6.44
9/5/2008	16:58	6.44
9/5/2008	16:58	6.44
9/5/2008	16:58	6.44
9/5/2008	16:58	6.44
9/5/2008	16:58	6.44
9/5/2008	16:59	6.44
9/5/2008	16:59	6.44
9/5/2008	16:59	6.44
9/5/2008	16:59	6.44
9/5/2008	16:59	6.44
9/5/2008	16:59	6.44
9/5/2008	17:00	6.44
9/5/2008	17:00	6.44
9/5/2008	17:00	6.44
9/5/2008	17:00	6.44
9/5/2008	17:00	6.44
9/5/2008	17:00	6.44
9/5/2008	17:01	6.44
9/5/2008	17:01	6.44
9/5/2008	17:01	6.44
9/5/2008	17:01	6.44
9/5/2008	17:01	6.44
9/5/2008	17:01	6.44
9/5/2008	17:02	6.44
9/5/2008	17:02	6.44
9/5/2008	17:02	6.44
9/5/2008	17:02	6.44
9/5/2008	17:02	6.44
9/5/2008	17:02	6.44
9/5/2008	17:03	6.44
9/5/2008	17:03	6.44
9/5/2008	17:03	6.44
9/5/2008	17:03	6.44
9/5/2008	17:03	6.44
9/5/2008	17:03	6.44
9/5/2008	17:04	6.44
9/5/2008	17:04	6.44
9/5/2008	17:04	6.44
9/5/2008	17:04	6.44
9/5/2008	17:04	6.44
9/5/2008	17:04	6.44
9/5/2008	17:05	6.44
9/5/2008	17:05	6.44
9/5/2008	17:05	6.44
9/5/2008	17:05	6.44
9/5/2008	17:05	6.44
9/5/2008	17:05	6.44
9/5/2008	17:06	6.44
9/5/2008	17:06	6.44
9/5/2008	17:06	6.44
9/5/2008	17:06	6.44
9/5/2008	17:06	6.44
9/5/2008	17:06	6.44
9/5/2008	17:07	6.44
9/5/2008	17:07	6.44
9/5/2008	17:07	6.44
9/5/2008	17:07	6.44
9/5/2008	17:07	6.44
9/5/2008	17:07	6.44
9/5/2008	17:08	6.44
9/5/2008	17:08	6.44
9/5/2008	17:08	6.44
9/5/2008	17:08	6.44
9/5/2008	17:08	6.44
9/5/2008	17:08	6.44
9/5/2008	17:09	6.44
9/5/2008	17:09	6.44
9/5/2008	17:09	6.44
9/5/2008	17:09	6.44
9/5/2008	17:09	6.44
9/5/2008	17:09	6.44
9/5/2008	17:10	6.44
9/5/2008	17:10	6.44
9/5/2008	17:10	6.44
9/5/2008	17:10	6.44
9/5/2008	17:10	6.44
9/5/2008	17:10	6.44
9/5/2008	17:11	6.44
9/5/2008	17:11	6.44
9/5/2008	17:11	6.44
9/5/2008	17:11	6.44
9/5/2008	17:11	6.44
9/5/2008	17:11	6.44
9/5/2008	17:12	6.44
9/5/2008	17:12	6.44
9/5/2008	17:12	6.44
9/5/2008	17:12	6.44
9/5/2008	17:12	6.44
9/5/2008	17:12	6.44
9/5/2008	17:13	6.44
9/5/2008	17:13	6.44
9/5/2008	17:13	6.44
9/5/2008	17:13	6.44
9/5/2008	17:13	6.44
9/5/2008	17:13	6.44
9/5/2008	17:14	6.44
9/5/2008	17:14	6.44
9/5/2008	17:14	6.44
9/5/2008	17:14	6.44
9/5/2008	17:14	6.44
9/5/2008	17:14	6.44
9/5/2008	17:15	6.44
9/5/2008	17:15	6.44
9/5/2008	17:15	6.44
9/5/2008	17:15	6.44
9/5/2008	17:15	6.44
9/5/2008	17:15	6.44
9/5/2008	17:16	6.44
9/5/2008	17:16	6.44
9/5/2008	17:16	6.44
9/5/2008	17:16	6.44
9/5/2008	17:16	6.44
9/5/2008	17:16	6.44
9/5/2008	17:17	6.44
9/5/2008	17:17	6.44
9/5/2008	17:17	6.44
9/5/2008	17:17	6.44
9/5/2008	17:17	6.44
9/5/2008	17:17	6.44
9/5/2008	17:18	6.44
9/5/2008	17:18	6.44
9/5/2008	17:18	6.44
9/5/2008	17:18	6.44
9/5/2008	17:18	6.44
9/5/2008	17:18	6.44
9/5/2008	17:19	6.44
9/5/2008	17:19	6.44
9/5/2008	17:19	6.44
9/5/2008	17:19	6.44
9/5/2008	17:19	6.44
9/5/2008	17:19	6.44
9/5/2008	17:20	6.44
9/5/2008	17:20	6.44
9/5/2008	17:20	6.44
9/5/2008	17:20	6.44
9/5/2008	17:20	6.44
9/5/2008	17:20	6.44
9/5/2008	17:21	6.44
9/5/2008	17:21	6.44
9/5/2008	17:21	6.44
9/5/2008	17:21	6.44
9/5/2008	17:21	6.44
9/5/2008	17:21	6.44
9/5/2008	17:22	6.44
9/5/2008	17:22	6.44
9/5/2008	17:22	6.44
9/5/2008	17:22	6.44
9/5/2008	17:22	6.44
9/5/2008	17:22	6.44
9/5/2008	17:23	6.44
9/5/2008	17:23	6.44
9/5/2008	17:23	6.44
9/5/2008	17:23	6.44
9/5/2008	17:23	6.44
9/5/2008	17:23	6.44
9/5/2008	17:24	6.44
9/5/2008	17:24	6.44
9/5/2008	17:24	6.44
9/5/2008	17:24	6.44
9/5/2008	17:24	6.44
9/5/2008	17:24	6.44
9/5/2008	17:25	6.44
9/5/2008	17:25	6.44
9/5/2008	17:25	6.44
9/5/2008	17:25	6.44
9/5/2008	17:25	6.44
9/5/2008	17:25	6.44
9/5/2008	17:26	6.44
9/5/2008	17:26	6.44
9/5/2008	17:26	6.44
9/5/2008	17:26	6.44
9/5/2008	17:26	6.44
9/5/2008	17:26	6.44
9/5/2008	17:27	6.44
9/5/2008	17:27	6.44
9/5/2008	17:27	6.44
9/5/2008	17:27	6.44
9/5/2008	17:27	6.44
9/5/2008	17:27	6.44
9/5/2008	17:28	6.44
9/5/2008	17:28	6.44
9/5/2008	17:28	6.44
9/5/2008	17:28	6.44
9/5/2008	17:28	6.44
9/5/2008	17:28	6.44
9/5/2008	17:29	6.44
9/5/2008	17:29	6.44
9/5/2008	17:29	6.44
9/5/2008	17:29	6.44
9/5/2008	17:29	6.44
9/5/2008	17:29	6.44
9/5/2008	17:30	6.44
9/5/2008	17:30	6.44
9/5/2008	17:30	6.44
9/5/2008	17:30	6.44
9/5/2008	17:30	6.44
9/5/2008	17:30	6.44
9/5/2008	17:31	6.44
9/5/2008	17:31	6.44
9/5/2008	17:31	6.44
9/5/2008	17:31	6.44
9/5/2008	17:31	6.44
9/5/2008	17:31	6.44
9/5/2008	17:32	6.44
9/5/2008	17:32	6.44
9/5/2008	17:32	6.44
9/5/2008	17:32	6.44
9/5/2008	17:32	6.44
9/5/2008	17:32	6.44
9/5/2008	17:33	6.44
9/5/2008	17:33	6.44
9/5/2008	17:33	6.44
9/5/2008	17:33	6.44
9/5/2008	17:33	6.44
9/5/2008	17:33	6.44
9/5/2008	17:34	6.44
9/5/2008	17:34	6.44
9/5/2008	17:34	6.44
9/5/2008	17:34	6.44
9/5/2008	17:34	6.44
9/5/2008	17:34	6.44
9/5/2008	17:35	6.44
9/5/2008	17:35	6.44
9/5/2008	17:35	6.44
9/5/2008	17:35	6.44
9/5/2008	17:35	6.44
9/5/2008	17:35	6.44
9/5/2008	17:36	6.44
9/5/2008	17:36	6.44
9/5/2008	17:36	6.44
9/5/2008	17:36	6.44
9/5/2008	17:36	6.44
9/5/2008	17:36	6.44
9/5/2008	17:37	6.44
9/5/2008	17:37	6.44
9/5/2008	17:37	6.44
9/5/2008	17:37	6.44
9/5/2008	17:37	6.44
9/5/2008	17:37	6.44
9/5/2008	17:38	6.44
9/5/2008	17:38	6.44
9/5/2008	17:38	6.44
9/5/2008	17:38	6.44
9/5/2008	17:38	6.44
9/5/2008	17:38	6.44
9/5/2008	17:39	6.44
9/5/2008	17:39	6.44
9/5/2008	17:39	6.44
9/5/2008	17:39	6.44
9/5/2008	17:39	6.44
9/5/2008	17:39	6.44
9/5/2008	17:40	6.44
9/5/2008	17:40	6.44
9/5/2008	17:40	6.44
9/5/2008	17:40	6.44
9/5/2008	17:40	6.44
9/5/2008	17:40	6.44
9/5/2008	17:41	6.44
9/5/2008	17:41	6.44
9/5/2008	17:41	6.44
9/5/2008	17:41	6.44
9/5/2008	17:41	6.44
9/5/2008	17:41	6.44
9/5/2008	17:42	6.44
9/5/2008	17:42	6.44
9/5/2008	17:42	6.44
9/5/2008	17:42	6.44
9/5/2008	17:42	6.44
9/5/2008	17:42	6.44
9/5/2008	17:43	6.44
9/5/2008	17:43	6.44
9/5/2008	17:43	6.44
9/5/2008	17:43	6.44
9/5/2008	17:43	6.44
9/5/2008	17:43	6.44
9/5/2008	17:44	6.44
9/5/2008	17:44	6.44
9/5/2008	17:44	6.44
9/5/2008	17:44	6.44
9/5/2008	17:44	6.44
9/5/2008	17:44	6.44
9/5/2008	17:45	6.44
9/5/2008	17:45	6.44
9/5/2008	17:45	6.44
9/5/2008	17:45	6.44
9/5/2008	17:45	6.44
9/5/2008	17:45	6.44
9/5/2008	17:46	6.44
9/5/2008	17:46	6.44
9/5/2008	17:46	6.44
9/5/2008	17:46	6.44
9/5/2008	17:46	6.44
9/5/2008	17:46	6.44
9/5/2008	17:47	6.44
9/5/2008	17:47	6.44
9/5/2008	17:47	6.44
9/5/2008	17:47	6.44
9/5/2008	17:47	6.44
9/5/2008	17:47	6.44
9/5/2008	17:48	6.44
9/5/2008	17:48	6.44
9/5/2008	17:48	6.44
9/5/2008	17:48	6.44
9/5/2008	17:48	6.44
9/5/2008	17:48	6.44
9/5/2008	17:49	6.44
9/5/2008	17:49	6.44
9/5/2008	17:49	6.44
9/5/2008	17:49	6.44
9/5/2008	17:49	6.44
9/5/2008	17:49	6.44
9/5/2008	17:50	6.44
9/5/2008	17:50	6.44
9/5/2008	17:50	6.44
9/5/2008	17:50	6.44
9/5/2008	17:50	6.44
9/5/2008	17:50	6.44
9/5/2008	17:51	6.44
9/5/2008	17:51	6.44
9/5/2008	17:51	6.44
9/5/2008	17:51	6.44
9/5/2008	17:51	6.44
9/5/2008	17:51	6.44
9/5/2008	17:52	6.44
9/5/2008	17:52	6.44
9/5/2008	17:52	6.44
9/5/2008	17:52	6.44
9/5/2008	17:52	6.44
9/5/2008	17:52	6.44
9/5/2008	17:53	6.44
9/5/2008	17:53	6.44
9/5/2008	17:53	6.44
9/5/2008	17:53	6.44
9/5/2008	17:53	6.44
9/5/2008	17:53	6.44
9/5/2008	17:54	6.44
9/5/2008	17:54	6.44
9/5/2008	17:54	6.44
9/5/2008	17:54	6.44
9/5/2008	17:54	6.44
9/5/2008	17:54	6.44
9/5/2008	17:55	6.44
9/5/2008	17:55	6.44
9/5/2008	17:55	6.44
9/5/2008	17:55	6.44
9/5/2008	17:55	6.44
9/5/2008	17:55	6.44
9/5/2008	17:56	6.44
9/5/2008	17:56	6.44
